id|oid|aid|eid|medal
1|1|1|1|Bronze
2|1|2|1|Bronze
3|1|3|1|Bronze
4|1|4|1|Bronze
5|1|5|1|Gold
6|1|6|1|Gold
7|1|7|1|Gold
8|1|8|1|Gold
9|1|9|1|Silver
10|1|10|1|Silver
11|1|11|1|Silver
12|1|12|1|Silver
13|1|13|2|Bronze
14|1|14|2|Bronze
15|1|15|2|Bronze
16|1|16|2|Bronze
17|1|17|2|Bronze
18|1|18|2|Gold
19|1|19|2|Gold
20|1|20|2|Gold
21|1|21|2|Gold
22|1|22|2|Silver
23|1|23|2|Silver
24|1|24|2|Silver
25|1|25|2|Silver
26|1|26|3|Bronze
27|1|27|3|Bronze
28|1|28|3|Bronze
29|1|29|3|Bronze
30|1|30|3|Bronze
31|1|31|3|Bronze
32|1|32|3|Gold
33|1|33|3|Gold
34|1|34|3|Gold
35|1|35|3|Gold
36|1|36|3|Gold
37|1|37|3|Gold
38|1|38|3|Gold
39|1|39|3|Gold
40|1|40|3|Silver
41|1|41|3|Silver
42|1|42|3|Silver
43|1|43|3|Silver
44|1|44|3|Silver
45|1|45|3|Silver
46|1|46|3|Silver
47|1|47|3|Silver
48|1|48|4|Bronze
49|1|49|4|Bronze
50|1|50|4|Bronze
51|1|51|4|Bronze
52|1|52|4|Bronze
53|1|53|4|Bronze
54|1|54|4|Bronze
55|1|55|4|Bronze
56|1|56|4|Bronze
57|1|57|4|Bronze
58|1|58|4|Bronze
59|1|59|4|Bronze
60|1|60|4|Gold
61|1|61|4|Gold
62|1|62|4|Gold
63|1|63|4|Gold
64|1|64|4|Gold
65|1|65|4|Gold
66|1|66|4|Gold
67|1|67|4|Gold
68|1|68|4|Gold
69|1|69|4|Silver
70|1|70|4|Silver
71|1|71|4|Silver
72|1|72|4|Silver
73|1|73|4|Silver
74|1|74|4|Silver
75|1|75|4|Silver
76|1|76|4|Silver
77|1|77|4|Silver
78|1|78|4|Silver
79|1|79|5|Bronze
80|1|80|5|Gold
81|1|81|5|Silver
82|1|82|6|Bronze
83|1|83|6|Gold
84|1|84|6|Silver
85|1|85|7|Bronze
86|1|86|8|Bronze
87|1|87|8|Gold
88|1|88|7|Gold
89|1|89|7|Silver
90|1|90|8|Silver
91|1|91|9|Bronze
92|1|92|9|Gold
93|1|93|9|Silver
94|1|94|10|Bronze
95|1|93|10|Gold
96|1|91|10|Silver
97|1|91|11|Bronze
98|1|93|11|Gold
99|1|92|11|Silver
100|1|93|12|Bronze
101|1|91|12|Bronze
102|1|95|12|Gold
103|1|96|12|Silver
104|1|92|13|Bronze
105|1|93|13|Gold
106|1|91|13|Silver
107|1|97|14|Bronze
108|1|98|14|Gold
109|1|99|14|Silver
110|1|99|15|Bronze
111|1|98|15|Gold
112|1|100|15|Silver
113|1|99|16|Bronze
114|1|98|16|Gold
115|1|100|16|Silver
116|1|101|17|Bronze
117|1|102|17|Gold
118|1|103|17|Silver
119|2|104|18|Bronze
120|2|105|18|Bronze
121|2|106|18|Bronze
122|2|107|18|Bronze
123|2|108|18|Bronze
124|2|109|18|Gold
125|2|110|18|Gold
126|2|111|18|Gold
127|2|112|18|Gold
128|2|113|18|Gold
129|2|114|18|Silver
130|2|115|18|Silver
131|2|116|18|Silver
132|2|117|18|Silver
133|2|118|18|Silver
134|2|119|19|Bronze
135|2|116|19|Gold
136|2|120|19|Silver
137|2|121|4|Bronze
138|2|122|4|Bronze
139|2|123|4|Bronze
140|2|124|4|Bronze
141|2|125|4|Bronze
142|2|126|4|Bronze
143|2|127|4|Bronze
144|2|128|4|Bronze
145|2|129|4|Bronze
146|2|130|4|Bronze
147|2|131|4|Bronze
148|2|132|4|Bronze
149|2|133|4|Gold
150|2|134|4|Gold
151|2|135|4|Gold
152|2|136|4|Gold
153|2|137|4|Gold
154|2|138|4|Gold
155|2|139|4|Gold
156|2|140|4|Gold
157|2|141|4|Gold
158|2|142|4|Gold
159|2|143|4|Gold
160|2|144|4|Gold
161|2|145|4|Silver
162|2|146|4|Silver
163|2|147|4|Silver
164|2|148|4|Silver
165|2|149|4|Silver
166|2|150|4|Silver
167|2|151|4|Silver
168|2|152|4|Silver
169|2|153|4|Silver
170|2|154|4|Silver
171|2|155|4|Silver
172|2|156|4|Silver
173|2|157|5|Bronze
174|2|80|5|Gold
175|2|81|5|Silver
176|2|84|6|Bronze
177|2|158|6|Gold
178|2|159|6|Silver
179|2|160|7|Bronze
180|2|161|8|Bronze
181|2|85|7|Gold
182|2|86|8|Gold
183|2|162|8|Silver
184|2|163|7|Silver
185|2|164|10|Bronze
186|2|93|10|Gold
187|2|165|10|Silver
188|2|165|11|Bronze
189|2|164|11|Gold
190|2|92|11|Silver
191|2|166|12|Bronze
192|2|91|12|Bronze
193|2|167|12|Bronze
194|2|93|12|Gold
195|2|165|12|Gold
196|2|168|14|Bronze
197|2|99|14|Gold
198|2|169|14|Silver
199|2|170|15|Bronze
200|2|171|15|Gold
201|2|172|15|Silver
202|2|173|16|Bronze
203|2|99|16|Gold
204|2|174|16|Silver
205|2|175|17|Bronze
206|2|176|17|Gold
207|2|177|17|Silver
208|3|178|2|Bronze
209|3|179|2|Bronze
210|3|180|2|Bronze
211|3|105|2|Bronze
212|3|181|2|Bronze
213|3|106|2|Bronze
214|3|182|2|Bronze
215|3|183|2|Bronze
216|3|184|2|Bronze
217|3|185|2|Bronze
218|3|186|2|Bronze
219|3|187|2|Gold
220|3|109|2|Gold
221|3|110|2|Gold
222|3|118|2|Gold
223|3|188|2|Gold
224|3|189|2|Silver
225|3|190|2|Silver
226|3|191|2|Silver
227|3|192|2|Silver
228|3|193|2|Silver
229|3|194|2|Silver
230|3|195|2|Silver
231|3|196|2|Silver
232|3|197|2|Silver
233|3|198|2|Silver
234|3|190|20|Bronze
235|3|120|20|Bronze
236|3|193|20|Bronze
237|3|196|20|Bronze
238|3|199|20|Bronze
239|3|188|20|Bronze
240|3|200|20|Gold
241|3|197|20|Gold
242|3|201|20|Silver
243|3|202|20|Silver
244|3|203|20|Silver
245|3|204|20|Silver
246|3|205|20|Silver
247|3|206|20|Silver
248|3|207|20|Silver
249|3|208|20|Silver
250|3|209|4|Bronze
251|3|210|4|Bronze
252|3|211|4|Bronze
253|3|212|4|Bronze
254|3|213|4|Bronze
255|3|214|4|Bronze
256|3|215|4|Bronze
257|3|216|4|Bronze
258|3|217|4|Bronze
259|3|218|4|Bronze
260|3|219|4|Gold
261|3|220|4|Gold
262|3|221|4|Gold
263|3|222|4|Gold
264|3|223|4|Gold
265|3|224|4|Gold
266|3|225|4|Gold
267|3|226|4|Gold
268|3|227|4|Gold
269|3|228|4|Gold
270|3|229|4|Gold
271|3|230|4|Gold
272|3|231|4|Gold
273|3|232|4|Gold
274|3|233|4|Silver
275|3|234|4|Silver
276|3|235|4|Silver
277|3|236|4|Silver
278|3|237|4|Silver
279|3|238|4|Silver
280|3|239|4|Silver
281|3|240|4|Silver
282|3|241|4|Silver
283|3|242|4|Silver
284|3|243|4|Silver
285|3|244|4|Silver
286|3|245|4|Silver
287|3|246|4|Silver
288|3|247|5|Bronze
289|3|248|5|Gold
290|3|80|5|Silver
291|3|249|6|Bronze
292|3|158|6|Gold
293|3|159|6|Silver
294|3|250|7|Bronze
295|3|251|8|Bronze
296|3|85|7|Gold
297|3|86|8|Gold
298|3|252|8|Silver
299|3|84|7|Silver
300|3|253|9|Bronze
301|3|254|9|Gold
302|3|164|9|Silver
303|3|255|10|Bronze
304|3|256|10|Gold
305|3|257|10|Silver
306|3|255|11|Bronze
307|3|254|11|Gold
308|3|258|11|Silver
309|3|257|12|Bronze
310|3|256|12|Gold
311|3|165|12|Silver
312|3|259|14|Bronze
313|3|260|14|Gold
314|3|261|14|Silver
315|3|262|15|Bronze
316|3|259|15|Gold
317|3|263|15|Silver
318|3|174|16|Bronze
319|3|99|16|Gold
320|3|264|16|Silver
321|3|265|17|Bronze
322|3|266|17|Gold
323|3|267|17|Silver
324|4|268|2|Bronze
325|4|269|2|Bronze
326|4|270|2|Bronze
327|4|271|2|Bronze
328|4|272|2|Gold
329|4|273|2|Gold
330|4|274|2|Gold
331|4|275|2|Gold
332|4|276|2|Silver
333|4|277|2|Silver
334|4|201|2|Silver
335|4|278|2|Silver
336|4|279|20|Bronze
337|4|280|20|Bronze
338|4|281|20|Gold
339|4|282|20|Gold
340|4|272|20|Silver
341|4|278|20|Silver
342|4|241|4|Bronze
343|4|283|4|Bronze
344|4|284|4|Bronze
345|4|285|4|Bronze
346|4|286|4|Bronze
347|4|287|4|Bronze
348|4|288|4|Bronze
349|4|289|4|Bronze
350|4|246|4|Bronze
351|4|290|4|Bronze
352|4|291|4|Bronze
353|4|292|4|Gold
354|4|293|4|Gold
355|4|294|4|Gold
356|4|295|4|Gold
357|4|296|4|Gold
358|4|297|4|Gold
359|4|298|4|Gold
360|4|299|4|Gold
361|4|300|4|Gold
362|4|301|4|Gold
363|4|302|4|Gold
364|4|303|4|Gold
365|4|304|4|Silver
366|4|305|4|Silver
367|4|306|4|Silver
368|4|307|4|Silver
369|4|308|4|Silver
370|4|309|4|Silver
371|4|310|4|Silver
372|4|311|4|Silver
373|4|312|4|Silver
374|4|313|4|Silver
375|4|314|4|Silver
376|4|315|4|Silver
377|4|316|4|Silver
378|4|317|5|Bronze
379|4|248|5|Gold
380|4|318|5|Silver
381|4|319|6|Bronze
382|4|158|6|Gold
383|4|320|6|Silver
384|4|250|7|Bronze
385|4|251|8|Bronze
386|4|318|8|Gold
387|4|321|7|Gold
388|4|322|8|Silver
389|4|323|7|Silver
390|4|324|9|Bronze
391|4|164|9|Gold
392|4|325|9|Silver
393|4|325|10|Bronze
394|4|326|10|Gold
395|4|164|10|Silver
396|4|327|11|Bronze
397|4|164|11|Gold
398|4|325|11|Silver
399|4|328|12|Bronze
400|4|164|12|Gold
401|4|329|12|Silver
402|4|330|21|Bronze
403|4|331|21|Gold
404|4|332|21|Silver
405|4|333|22|Bronze
406|4|334|22|Gold
407|4|335|22|Silver
408|4|336|14|Bronze
409|4|337|14|Gold
410|4|338|14|Silver
411|4|339|23|Bronze
412|4|340|23|Bronze
413|4|337|23|Bronze
414|4|341|23|Bronze
415|4|342|23|Gold
416|4|343|23|Gold
417|4|344|23|Gold
418|4|345|23|Gold
419|4|346|23|Silver
420|4|338|23|Silver
421|4|347|23|Silver
422|4|348|23|Silver
423|4|349|15|Bronze
424|4|350|15|Gold
425|4|261|15|Silver
426|4|346|16|Bronze
427|4|338|16|Gold
428|4|347|16|Silver
429|4|351|17|Bronze
430|4|266|17|Gold
431|4|352|17|Silver
432|5|353|2|Bronze
433|5|354|2|Bronze
434|5|355|2|Bronze
435|5|356|2|Bronze
436|5|357|2|Gold
437|5|358|2|Gold
438|5|359|2|Gold
439|5|360|2|Gold
440|5|361|2|Silver
441|5|362|2|Silver
442|5|363|2|Silver
443|5|364|2|Silver
444|5|365|20|Bronze
445|5|366|20|Bronze
446|5|367|20|Gold
447|5|368|20|Gold
448|5|369|20|Silver
449|5|278|20|Silver
450|5|370|19|Bronze
451|5|371|19|Gold
452|5|120|19|Silver
453|5|372|4|Bronze
454|5|373|4|Bronze
455|5|374|4|Bronze
456|5|375|4|Bronze
457|5|376|4|Bronze
458|5|377|4|Bronze
459|5|378|4|Bronze
460|5|379|4|Bronze
461|5|380|4|Bronze
462|5|381|4|Bronze
463|5|382|4|Bronze
464|5|383|4|Bronze
465|5|384|4|Bronze
466|5|385|4|Bronze
467|5|386|4|Bronze
468|5|132|4|Bronze
469|5|387|4|Bronze
470|5|388|4|Gold
471|5|389|4|Gold
472|5|390|4|Gold
473|5|391|4|Gold
474|5|392|4|Gold
475|5|393|4|Gold
476|5|394|4|Gold
477|5|395|4|Gold
478|5|396|4|Gold
479|5|397|4|Gold
480|5|398|4|Gold
481|5|399|4|Gold
482|5|400|4|Gold
483|5|401|4|Gold
484|5|402|4|Gold
485|5|403|4|Gold
486|5|404|4|Gold
487|5|405|4|Silver
488|5|406|4|Silver
489|5|407|4|Silver
490|5|408|4|Silver
491|5|409|4|Silver
492|5|410|4|Silver
493|5|411|4|Silver
494|5|412|4|Silver
495|5|413|4|Silver
496|5|414|4|Silver
497|5|415|4|Silver
498|5|416|4|Silver
499|5|417|4|Silver
500|5|418|4|Silver
501|5|419|4|Silver
502|5|420|4|Silver
503|5|421|4|Silver
504|5|422|5|Bronze
505|5|423|5|Gold
506|5|424|5|Silver
507|5|425|6|Bronze
508|5|426|6|Gold
509|5|427|6|Silver
510|5|428|8|Bronze
511|5|429|7|Bronze
512|5|430|8|Gold
513|5|431|7|Gold
514|5|432|7|Silver
515|5|433|8|Silver
516|5|434|9|Bronze
517|5|435|9|Gold
518|5|436|9|Silver
519|5|437|10|Bronze
520|5|438|10|Gold
521|5|435|10|Silver
522|5|439|11|Bronze
523|5|440|11|Gold
524|5|437|11|Silver
525|5|441|12|Gold
526|5|442|12|Silver
527|5|443|12|Silver
528|5|444|12|Silver
529|5|445|21|Bronze
530|5|446|21|Gold
531|5|447|21|Silver
532|5|448|22|Bronze
533|5|449|22|Gold
534|5|450|22|Silver
535|5|447|24|Bronze
536|5|451|24|Bronze
537|5|446|24|Gold
538|5|452|24|Silver
539|5|453|25|Bronze
540|5|454|25|Gold
541|5|449|25|Silver
542|5|446|26|Bronze
543|5|455|26|Gold
544|5|445|26|Silver
545|5|448|27|Bronze
546|5|450|27|Gold
547|5|456|27|Silver
548|5|457|14|Bronze
549|5|458|14|Gold
550|5|459|14|Silver
551|5|460|23|Bronze
552|5|461|23|Bronze
553|5|462|23|Bronze
554|5|463|23|Bronze
555|5|457|23|Gold
556|5|458|23|Gold
557|5|459|23|Gold
558|5|464|23|Gold
559|5|465|23|Silver
560|5|466|23|Silver
561|5|467|23|Silver
562|5|468|23|Silver
563|5|469|15|Bronze
564|5|470|15|Gold
565|5|471|15|Silver
566|5|472|16|Bronze
567|5|473|16|Gold
568|5|474|16|Silver
569|5|475|17|Bronze
570|5|476|17|Gold
571|5|266|17|Silver
572|6|278|2|Bronze
573|6|477|2|Bronze
574|6|478|2|Bronze
575|6|479|2|Bronze
576|6|480|2|Gold
577|6|481|2|Gold
578|6|482|2|Gold
579|6|483|2|Gold
580|6|484|2|Silver
581|6|485|2|Silver
582|6|486|2|Silver
583|6|358|2|Silver
584|6|278|20|Bronze
585|6|479|20|Bronze
586|6|482|20|Gold
587|6|483|20|Gold
588|6|485|20|Silver
589|6|358|20|Silver
590|6|487|4|Bronze
591|6|488|4|Bronze
592|6|489|4|Bronze
593|6|490|4|Bronze
594|6|491|4|Bronze
595|6|492|4|Bronze
596|6|493|4|Bronze
597|6|494|4|Bronze
598|6|495|4|Bronze
599|6|496|4|Bronze
600|6|497|4|Bronze
601|6|498|4|Bronze
602|6|499|4|Bronze
603|6|500|4|Bronze
604|6|501|4|Bronze
605|6|502|4|Bronze
606|6|503|4|Bronze
607|6|504|4|Gold
608|6|505|4|Gold
609|6|506|4|Gold
610|6|507|4|Gold
611|6|508|4|Gold
612|6|509|4|Gold
613|6|510|4|Gold
614|6|511|4|Gold
615|6|512|4|Gold
616|6|513|4|Gold
617|6|514|4|Gold
618|6|515|4|Gold
619|6|516|4|Gold
620|6|517|4|Gold
621|6|518|4|Gold
622|6|519|4|Gold
623|6|520|4|Silver
624|6|521|4|Silver
625|6|522|4|Silver
626|6|523|4|Silver
627|6|524|4|Silver
628|6|525|4|Silver
629|6|526|4|Silver
630|6|527|4|Silver
631|6|528|4|Silver
632|6|529|4|Silver
633|6|530|4|Silver
634|6|531|4|Silver
635|6|532|4|Silver
636|6|533|4|Silver
637|6|534|4|Silver
638|6|535|5|Bronze
639|6|423|5|Gold
640|6|536|5|Silver
641|6|537|6|Bronze
642|6|425|6|Gold
643|6|538|6|Silver
644|6|539|8|Bronze
645|6|540|7|Bronze
646|6|541|8|Gold
647|6|542|7|Gold
648|6|543|7|Silver
649|6|544|8|Silver
650|6|545|9|Bronze
651|6|546|9|Gold
652|6|547|9|Silver
653|6|548|10|Bronze
654|6|546|10|Gold
655|6|549|10|Silver
656|6|550|11|Bronze
657|6|546|11|Gold
658|6|547|11|Silver
659|6|551|12|Bronze
660|6|552|12|Bronze
661|6|553|12|Gold
662|6|554|12|Silver
663|6|555|24|Bronze
664|6|556|24|Gold
665|6|557|24|Silver
666|6|558|25|Bronze
667|6|449|25|Gold
668|6|559|25|Silver
669|6|560|28|Bronze
670|6|561|28|Gold
671|6|555|28|Silver
672|6|559|29|Bronze
673|6|562|29|Gold
674|6|563|29|Silver
675|6|564|26|Bronze
676|6|557|26|Gold
677|6|561|26|Silver
678|6|559|27|Bronze
679|6|562|27|Gold
680|6|565|27|Silver
681|6|566|30|Bronze
682|6|567|30|Gold
683|6|568|30|Silver
684|6|569|14|Bronze
685|6|570|14|Gold
686|6|571|14|Silver
687|6|572|23|Bronze
688|6|573|23|Bronze
689|6|458|23|Bronze
690|6|464|23|Bronze
691|6|473|23|Gold
692|6|574|23|Gold
693|6|569|23|Gold
694|6|571|23|Gold
695|6|570|23|Silver
696|6|575|23|Silver
697|6|576|23|Silver
698|6|577|23|Silver
699|6|575|15|Bronze
700|6|578|15|Gold
701|6|579|15|Silver
702|6|580|16|Bronze
703|6|581|16|Gold
704|6|473|16|Silver
705|6|582|17|Bronze
706|6|583|17|Gold
707|6|584|17|Silver
708|7|585|2|Bronze
709|7|586|2|Bronze
710|7|587|2|Bronze
711|7|588|2|Bronze
712|7|589|2|Gold
713|7|590|2|Gold
714|7|591|2|Gold
715|7|592|2|Gold
716|7|593|2|Silver
717|7|594|2|Silver
718|7|595|2|Silver
719|7|596|2|Silver
720|7|597|20|Bronze
721|7|598|20|Bronze
722|7|599|20|Gold
723|7|600|20|Gold
724|7|593|20|Silver
725|7|596|20|Silver
726|7|601|4|Bronze
727|7|602|4|Bronze
728|7|603|4|Bronze
729|7|604|4|Bronze
730|7|605|4|Bronze
731|7|606|4|Bronze
732|7|607|4|Bronze
733|7|608|4|Bronze
734|7|609|4|Bronze
735|7|610|4|Bronze
736|7|611|4|Bronze
737|7|612|4|Bronze
738|7|613|4|Bronze
739|7|614|4|Bronze
740|7|615|4|Bronze
741|7|616|4|Bronze
742|7|617|4|Bronze
743|7|618|4|Gold
744|7|619|4|Gold
745|7|620|4|Gold
746|7|621|4|Gold
747|7|622|4|Gold
748|7|623|4|Gold
749|7|624|4|Gold
750|7|625|4|Gold
751|7|626|4|Gold
752|7|627|4|Gold
753|7|628|4|Gold
754|7|629|4|Gold
755|7|630|4|Gold
756|7|631|4|Gold
757|7|632|4|Gold
758|7|633|4|Gold
759|7|634|4|Gold
760|7|635|4|Silver
761|7|636|4|Silver
762|7|637|4|Silver
763|7|638|4|Silver
764|7|639|4|Silver
765|7|640|4|Silver
766|7|641|4|Silver
767|7|642|4|Silver
768|7|643|4|Silver
769|7|644|4|Silver
770|7|645|4|Silver
771|7|646|4|Silver
772|7|647|4|Silver
773|7|648|4|Silver
774|7|649|4|Silver
775|7|650|4|Silver
776|7|651|4|Silver
777|7|652|5|Bronze
778|7|653|5|Gold
779|7|654|5|Silver
780|7|655|6|Bronze
781|7|538|6|Gold
782|7|656|6|Silver
783|7|539|8|Bronze
784|7|540|7|Bronze
785|7|657|8|Gold
786|7|658|7|Gold
787|7|659|8|Silver
788|7|660|7|Silver
789|7|661|9|Bronze
790|7|662|9|Gold
791|7|663|9|Silver
792|7|664|10|Bronze
793|7|665|10|Gold
794|7|666|10|Gold
795|7|661|11|Bronze
796|7|667|11|Gold
797|7|662|11|Silver
798|7|668|12|Bronze
799|7|665|12|Gold
800|7|669|12|Silver
801|7|670|24|Bronze
802|7|671|24|Gold
803|7|672|24|Silver
804|7|673|25|Bronze
805|7|674|25|Gold
806|7|675|25|Silver
807|7|676|28|Bronze
808|7|671|28|Gold
809|7|670|28|Silver
810|7|677|29|Bronze
811|7|678|29|Gold
812|7|679|29|Silver
813|7|680|26|Bronze
814|7|671|26|Gold
815|7|681|26|Silver
816|7|682|27|Bronze
817|7|683|27|Gold
818|7|684|27|Silver
819|7|685|30|Bronze
820|7|686|30|Gold
821|7|687|30|Silver
822|7|688|31|Bronze
823|7|570|31|Gold
824|7|689|31|Silver
825|7|688|32|Bronze
826|7|578|32|Gold
827|7|689|32|Silver
828|7|685|33|Bronze
829|7|690|33|Bronze
830|7|691|33|Bronze
831|7|568|33|Gold
832|7|692|33|Gold
833|7|566|33|Gold
834|7|686|33|Silver
835|7|693|33|Silver
836|7|687|33|Silver
837|7|689|23|Bronze
838|7|694|23|Bronze
839|7|695|23|Bronze
840|7|696|23|Bronze
841|7|697|23|Gold
842|7|688|23|Gold
843|7|698|23|Gold
844|7|699|23|Gold
845|7|578|23|Silver
846|7|465|23|Silver
847|7|700|23|Silver
848|7|701|23|Silver
849|7|699|15|Bronze
850|7|689|15|Gold
851|7|578|15|Silver
852|7|702|16|Bronze
853|7|580|16|Gold
854|7|703|16|Silver
855|7|704|17|Bronze
856|7|705|17|Gold
857|7|706|17|Silver
858|8|707|34|Bronze
859|8|708|34|Gold
860|8|709|34|Silver
861|8|710|4|Bronze
862|8|711|4|Bronze
863|8|712|4|Bronze
864|8|713|4|Bronze
865|8|714|4|Bronze
866|8|715|4|Bronze
867|8|716|4|Bronze
868|8|624|4|Bronze
869|8|717|4|Bronze
870|8|718|4|Bronze
871|8|719|4|Bronze
872|8|628|4|Bronze
873|8|630|4|Bronze
874|8|631|4|Bronze
875|8|720|4|Bronze
876|8|721|4|Bronze
877|8|722|4|Bronze
878|8|723|4|Gold
879|8|724|4|Gold
880|8|725|4|Gold
881|8|639|4|Gold
882|8|726|4|Gold
883|8|727|4|Gold
884|8|728|4|Gold
885|8|643|4|Gold
886|8|729|4|Gold
887|8|730|4|Gold
888|8|645|4|Gold
889|8|646|4|Gold
890|8|731|4|Gold
891|8|732|4|Gold
892|8|733|4|Gold
893|8|650|4|Gold
894|8|734|4|Gold
895|8|735|4|Silver
896|8|736|4|Silver
897|8|737|4|Silver
898|8|738|4|Silver
899|8|739|4|Silver
900|8|740|4|Silver
901|8|741|4|Silver
902|8|742|4|Silver
903|8|608|4|Silver
904|8|611|4|Silver
905|8|743|4|Silver
906|8|744|4|Silver
907|8|613|4|Silver
908|8|745|4|Silver
909|8|746|4|Silver
910|8|747|4|Silver
911|8|748|4|Silver
912|8|749|5|Bronze
913|8|652|5|Gold
914|8|750|5|Silver
915|8|751|6|Bronze
916|8|656|6|Gold
917|8|752|6|Silver
918|8|753|7|Bronze
919|8|754|8|Bronze
920|8|755|8|Gold
921|8|756|7|Gold
922|8|757|8|Silver
923|8|758|7|Silver
924|8|759|9|Bronze
925|8|663|9|Gold
926|8|760|9|Silver
927|8|761|35|Bronze
928|8|762|35|Gold
929|8|763|35|Silver
930|8|764|10|Bronze
931|8|548|10|Gold
932|8|665|10|Gold
933|8|765|36|Bronze
934|8|766|36|Gold
935|8|767|36|Silver
936|8|768|37|Bronze
937|8|766|37|Gold
938|8|769|37|Silver
939|8|770|11|Bronze
940|8|760|11|Gold
941|8|663|11|Silver
942|8|669|12|Bronze
943|8|665|12|Gold
944|8|771|12|Silver
945|8|772|38|Bronze
946|8|763|38|Gold
947|8|773|38|Silver
948|8|774|24|Bronze
949|8|775|24|Gold
950|8|776|24|Silver
951|8|777|25|Bronze
952|8|778|25|Gold
953|8|779|25|Silver
954|8|780|28|Bronze
955|8|781|28|Gold
956|8|782|28|Silver
957|8|558|29|Bronze
958|8|783|29|Gold
959|8|779|29|Silver
960|8|784|26|Bronze
961|8|780|26|Gold
962|8|785|26|Silver
963|8|786|27|Bronze
964|8|787|27|Gold
965|8|788|27|Silver
966|8|687|30|Bronze
967|8|789|30|Gold
968|8|686|30|Silver
969|8|578|31|Bronze
970|8|790|31|Gold
971|8|689|31|Silver
972|8|697|32|Bronze
973|8|689|32|Gold
974|8|791|32|Silver
975|8|792|33|Bronze
976|8|566|33|Bronze
977|8|793|33|Bronze
978|8|685|33|Gold
979|8|691|33|Gold
980|8|794|33|Gold
981|8|686|33|Silver
982|8|789|33|Silver
983|8|687|33|Silver
984|8|697|23|Bronze
985|8|795|23|Bronze
986|8|796|23|Bronze
987|8|797|23|Bronze
988|8|798|23|Gold
989|8|578|23|Gold
990|8|799|23|Gold
991|8|800|23|Gold
992|8|570|23|Silver
993|8|790|23|Silver
994|8|801|23|Silver
995|8|802|23|Silver
996|8|791|15|Bronze
997|8|803|15|Gold
998|8|578|15|Silver
999|8|804|16|Bronze
1000|8|805|16|Gold
1001|8|806|16|Silver
1002|8|807|17|Bronze
1003|8|808|17|Gold
1004|8|809|17|Silver
1005|9|810|34|Bronze
1006|9|811|34|Gold
1007|9|707|34|Silver
1008|9|596|2|Bronze
1009|9|812|2|Bronze
1010|9|813|2|Bronze
1011|9|814|2|Bronze
1012|9|815|2|Gold
1013|9|816|2|Gold
1014|9|817|2|Gold
1015|9|818|2|Gold
1016|9|819|2|Silver
1017|9|820|2|Silver
1018|9|821|2|Silver
1019|9|822|2|Silver
1020|9|596|20|Bronze
1021|9|814|20|Bronze
1022|9|823|20|Gold
1023|9|824|20|Gold
1024|9|825|20|Silver
1025|9|826|20|Silver
1026|9|827|4|Bronze
1027|9|828|4|Bronze
1028|9|829|4|Bronze
1029|9|830|4|Bronze
1030|9|831|4|Bronze
1031|9|832|4|Bronze
1032|9|833|4|Bronze
1033|9|834|4|Bronze
1034|9|835|4|Bronze
1035|9|836|4|Bronze
1036|9|837|4|Bronze
1037|9|838|4|Bronze
1038|9|839|4|Bronze
1039|9|840|4|Bronze
1040|9|841|4|Bronze
1041|9|842|4|Bronze
1042|9|843|4|Bronze
1043|9|710|4|Gold
1044|9|711|4|Gold
1045|9|844|4|Gold
1046|9|845|4|Gold
1047|9|846|4|Gold
1048|9|847|4|Gold
1049|9|848|4|Gold
1050|9|717|4|Gold
1051|9|849|4|Gold
1052|9|850|4|Gold
1053|9|718|4|Gold
1054|9|851|4|Gold
1055|9|852|4|Gold
1056|9|853|4|Gold
1057|9|721|4|Gold
1058|9|854|4|Gold
1059|9|855|4|Silver
1060|9|856|4|Silver
1061|9|857|4|Silver
1062|9|858|4|Silver
1063|9|150|4|Silver
1064|9|497|4|Silver
1065|9|859|4|Silver
1066|9|860|4|Silver
1067|9|861|4|Silver
1068|9|862|4|Silver
1069|9|863|4|Silver
1070|9|864|4|Silver
1071|9|865|4|Silver
1072|9|866|4|Silver
1073|9|867|4|Silver
1074|9|868|4|Silver
1075|9|869|4|Silver
1076|9|870|39|Bronze
1077|9|871|39|Bronze
1078|9|872|39|Gold
1079|9|873|39|Gold
1080|9|874|39|Silver
1081|9|875|39|Silver
1082|9|876|40|Bronze
1083|9|877|40|Gold
1084|9|878|40|Silver
1085|9|879|41|Bronze
1086|9|880|41|Gold
1087|9|881|41|Silver
1088|9|882|5|Bronze
1089|9|883|5|Gold
1090|9|884|5|Silver
1091|9|885|6|Bronze
1092|9|752|6|Gold
1093|9|886|6|Silver
1094|9|887|8|Silver
1095|9|888|7|Silver
1096|9|889|7|Gold
1097|9|890|8|Gold
1098|9|891|7|Bronze
1099|9|892|8|Bronze
1100|9|757|8|Silver
1101|9|758|7|Silver
1102|9|663|9|Bronze
1103|9|893|9|Gold
1104|9|894|9|Silver
1105|9|895|35|Bronze
1106|9|766|35|Gold
1107|9|896|35|Silver
1108|9|897|10|Bronze
1109|9|898|10|Gold
1110|9|899|10|Silver
1111|9|900|36|Bronze
1112|9|766|36|Gold
1113|9|895|36|Silver
1114|9|766|37|Gold
1115|9|901|37|Silver
1116|9|769|37|Silver
1117|9|894|11|Bronze
1118|9|663|11|Gold
1119|9|902|11|Silver
1120|9|903|12|Gold
1121|9|668|12|Silver
1122|9|665|12|Silver
1123|9|904|12|Silver
